study_ID,title,topic,topic2,year,authors,phenotype,Notes,Mean,Min mean,Max mean,Among_SD,Within nest,test,difference,Lat,Long,Major.group,Group,Group3,Group2,Back,Water,Genus,Species,Animal,Name,Order,family
144,"Hatching success and nesting depth of Chelonia mydas (Family: Cheloniidae) in eggs relocation programme at Penang Island, Peninsular Malaysia",Species management,Species management,2014,"Salleh, S.M., Sah, S.A.M.",y,Covered,28,,,0.64,,,,5.26,100.48,Reptile,6. Turtle,6. Sea Turtle,Sea Turtle,Vertebrate,Land,Chelonia,mydas,Chelonia_mydas,2. Green,,
229,"Temperature incubation and sex ratio in newly hatched newborns of the hawksbill turtle Eretmochelys imbricata (Linnaeus, 1766) in the municipality of Ipojuca, Pernambuco, Brazil ",Sex ratio,Species management,2014,"Simoes, T.N., da Silva, A.C., dos Santos, E.M., Chagas, C.A.",y,,31.68,29.11,32.93,0.77,,,,-8.401667,-35.0625,Reptile,6. Turtle,6. Sea Turtle,Sea Turtle,Vertebrate,Land,Eretmochelys,imbricata,Eretmochelys_imbricata,4. Hawksbill,,
227,"Sun exposure, nest temperature and loggerhead turtle hatchlings: Implications for beach shading management strategies at sea turtle rookeries",Species management,Species management,2014,"Wood, A and Booth, DT and Limpus, CJ ",y,Most shade:,29.8,,,0.1,,,,-24.666,152.45,Reptile,6. Turtle,6. Sea Turtle,Sea Turtle,Vertebrate,Land,Caretta,caretta,Caretta_caretta,1. Loggerhead,,
227,"Sun exposure, nest temperature and loggerhead turtle hatchlings: Implications for beach shading management strategies at sea turtle rookeries",Species management,Species management,2014,"Wood, A and Booth, DT and Limpus, CJ ",y,Intermediate shade:,30.1,,,0.1,,,,-24.666,152.45,Reptile,6. Turtle,6. Sea Turtle,Sea Turtle,Vertebrate,Land,Caretta,caretta,Caretta_caretta,1. Loggerhead,,
227,"Sun exposure, nest temperature and loggerhead turtle hatchlings: Implications for beach shading management strategies at sea turtle rookeries",Species management,Species management,2014,"Wood, A and Booth, DT and Limpus, CJ ",y,Least shade:,30.5,,,0.1,,,,-24.666,152.45,Reptile,6. Turtle,6. Sea Turtle,Sea Turtle,Vertebrate,Land,Caretta,caretta,Caretta_caretta,1. Loggerhead,,
227,"Sun exposure, nest temperature and loggerhead turtle hatchlings: Implications for beach shading management strategies at sea turtle rookeries",Species management,Species management,2014,"Wood, A and Booth, DT and Limpus, CJ ",y,No shade:,31.7,29.6,32.2,0.1,,,,-24.666,152.45,Reptile,6. Turtle,6. Sea Turtle,Sea Turtle,Vertebrate,Land,Caretta,caretta,Caretta_caretta,1. Loggerhead,,
157,"Incubation temperature, morphology and performance in loggerhead (Caretta caretta) turtle hatchlings from Mon Repos, Queensland, Australia",Offspring phenotype,Climate change,2015,"Sim, EL and Booth, DT and Limpus, CJ",n,Year,29,27.9,30.9,,,,,-24.8024784,152.446,Reptile,6. Turtle,6. Sea Turtle,Sea Turtle,Vertebrate,Land,Caretta,caretta,Caretta_caretta,1. Loggerhead,,
157,"Incubation temperature, morphology and performance in loggerhead (Caretta caretta) turtle hatchlings from Mon Repos, Queensland, Australia",Offspring phenotype,Climate change,2015,"Sim, EL and Booth, DT and Limpus, CJ",n,Year,31.6,31,32.6,,,,,-24.8024784,152.446,Reptile,6. Turtle,6. Sea Turtle,Sea Turtle,Vertebrate,Land,Caretta,caretta,Caretta_caretta,1. Loggerhead,,
109,"Effect of rainfall on loggerhead turtle nest temperatures, sand temperatures and hatchling sex",Sex ratio,Species management,2015,"Lolavar, A and Wyneken, J ",y,2012,29.685,25.62,33.75,,,,,26.1598,-80.4623,Reptile,6. Turtle,6. Sea Turtle,Sea Turtle,Vertebrate,Land,Caretta,caretta,Caretta_caretta,1. Loggerhead,,
109,"Effect of rainfall on loggerhead turtle nest temperatures, sand temperatures and hatchling sex",Sex ratio,Species management,2015,"Lolavar, A and Wyneken, J ",y,2013,30.72,26.4,35.04,,,,,26.1598,-80.4623,Reptile,6. Turtle,6. Sea Turtle,Sea Turtle,Vertebrate,Land,Caretta,caretta,Caretta_caretta,1. Loggerhead,,
109,"Effect of rainfall on loggerhead turtle nest temperatures, sand temperatures and hatchling sex",Sex ratio,Species management,2015,"Lolavar, A and Wyneken, J ",y,2011,32.09,28.5,35.68,,,,,26.1598,-80.4623,Reptile,6. Turtle,6. Sea Turtle,Sea Turtle,Vertebrate,Land,Caretta,caretta,Caretta_caretta,1. Loggerhead,,
109,"Effect of rainfall on loggerhead turtle nest temperatures, sand temperatures and hatchling sex",Sex ratio,Species management,2015,"Lolavar, A and Wyneken, J ",y,2010,32.24,29.3,35.18,,,,,26.1598,-80.4623,Reptile,6. Turtle,6. Sea Turtle,Sea Turtle,Vertebrate,Land,Caretta,caretta,Caretta_caretta,1. Loggerhead,,
168,Loggerhead sea turtle hatchling sex ratio differences between two nesting beaches in Turkey,Sex ratio,Species management,2015,"Sari, F and Kaska, Y ",y,dalyan beach,29.4,26.2,32,1.2,,,,36.799,28.607,Reptile,6. Turtle,6. Sea Turtle,Sea Turtle,Vertebrate,Land,Caretta,caretta,Caretta_caretta,1. Loggerhead,,
168,Loggerhead sea turtle hatchling sex ratio differences between two nesting beaches in Turkey,Sex ratio,Species management,2015,"Sari, F and Kaska, Y ",y,Goksu Delta,30.8,27.7,32.9,1.4,,,,36.286,34,Reptile,6. Turtle,6. Sea Turtle,Sea Turtle,Vertebrate,Land,Caretta,caretta,Caretta_caretta,1. Loggerhead,,
187,"Nest temperatures of the Piai and Sayang Islands green turtle (Chelonia mydas) rookeries, Raja Ampat Papua, Indonesia: Implications for hatchling sex ratios",Sex ratio,Species management,2015,"Tapilatu, R.F., Ballamu, F.",y,Daily average temp,30.42,30,31,0.29,,,,0.297146,129.896,Reptile,6. Turtle,6. Sea Turtle,Sea Turtle,Vertebrate,Land,Chelonia,mydas,Chelonia_mydas,2. Green,,
132,Factors influencing variations of oxygen content in nests of green sea turtles during egg incubation with a comparison of two nesting environments,Nest environment,Thermoregulation,2015,"Cheng, IJ and Lin, CH and Tseng, CT ",y,,30.47,,,0.84,,,,22.13,122,Reptile,6. Turtle,6. Sea Turtle,Sea Turtle,Vertebrate,Land,Chelonia,mydas,Chelonia_mydas,2. Green,,
243,The feminizing effect of metabolic heating in Green Turtle (Chelonia mydas) clutches in the eastern Mediterranean,Sex ratio,Climate change,2016,"Onder, BF and Candan, O",y,,31.7,31.4,32,0.33,,,,36.794295,35.866035,Reptile,6. Turtle,6. Sea Turtle,Sea Turtle,Vertebrate,Land,Chelonia,mydas,Chelonia_mydas,2. Green,,
218,"Sex ratio estimations of Chelonia mydas hatchlings at Samandag Beach, Turkey",Sex ratio,Climate change,2016,"Ozdilek, SY and Sonmez, B and Kaska, Y and Ozdilek, Sukran Yalcin ",n,sex ratio from dead hatchlings and late term embryos (38),30.7,28.3,32.2,1.04,,,,36.1203443,35.923748,Reptile,6. Turtle,6. Sea Turtle,Sea Turtle,Vertebrate,Land,Chelonia,mydas,Chelonia_mydas,2. Green,,
166,Is this what a climate change-resilient population of marine turtles looks like?,Climate change,Climate change,2016,"Perez, EA and Marco, A and Martins, S and Hawkes, LA ",y,,29.7,27.5,31.2,0.8,,,,16.206325,-22.836289,Reptile,6. Turtle,6. Sea Turtle,Sea Turtle,Vertebrate,Land,Caretta,caretta,Caretta_caretta,1. Loggerhead,,
237,The effect of incubation temperatures on nest success of flatback sea turtles (Natator depressus),Offspring phenotype,Climate change,2016,"van Lohuizen, S and Rossendell, J and Mitchell, NJ and Thums, M ",y,Bells Beach,32.13,,,0.81,,,,-20.6143806,117.152097,Reptile,6. Turtle,6. Sea Turtle,Sea Turtle,Vertebrate,Land,Natator,depressus,Natator_depressus,6. Flatback,,
221,"Sex Ratio of Green Turtle (Chelonia mydas) Hatchlings at Sugozu, Turkey: Higher Accuracy with Pivotal Incubation Duration",Sex ratio,Species management,2016,"Candan, O and Kolankaya, D ",y,2009,30.4,30,31,0.36,,,,36.826046,35.874078,Reptile,6. Turtle,6. Sea Turtle,Sea Turtle,Vertebrate,Land,Chelonia,mydas,Chelonia_mydas,2. Green,,
221,"Sex Ratio of Green Turtle (Chelonia mydas) Hatchlings at Sugozu, Turkey: Higher Accuracy with Pivotal Incubation Duration",Sex ratio,Species management,2016,"Candan, O and Kolankaya, D ",y,2008,29.6,28.3,30.8,0.91,,,,36.826046,35.874078,Reptile,6. Turtle,6. Sea Turtle,Sea Turtle,Vertebrate,Land,Chelonia,mydas,Chelonia_mydas,2. Green,,
113,Effects of incubation technique on proxies for olive ridley sea turtle (Lepidochelys olivacea) neonate fitness,Species management,Species management,2016,"Hart, CE and Zavala-Norzagaray, AA and Benitez-Luna, O and Plata-Rosas, LJ and Abreu-Grobois, FA and Ley-Quinonez, CP ",y,All nests were relocated to a hatchery,30.5,20.8,35.8,,,,,21.0647222,-105.23472,Reptile,6. Turtle,6. Sea Turtle,Sea Turtle,Vertebrate,Land,Lepidochelys,olivacea,Lepidochelys_olivacea,5. Olive Ridley,,
145,"Hatching success of Hawksbill sea turtles (Eretmochelys imbricata) in a protected hatchery site in Nakhiloo Island, Persian Gulf",Species management,Species management,2016,"Pazira, A and Moshtaghie, M and Tollab, MA and Ahmadi, F and Rashidi, M and Faghih, H and Ghorbanzadeh-Zaferani, G and Mirshekar, D and Shamsaie, M and Malekpouri, P ",n,,34.4,,,1.5,,,,27.87,51.431,Reptile,6. Turtle,6. Sea Turtle,Sea Turtle,Vertebrate,Land,Eretmochelys,imbricata,Eretmochelys_imbricata,4. Hawksbill,,
216,Sex ratio estimates for species with temperature-dependent sex determination differ according to the proxy used,Sex ratio,Climate change,2017,"Fuentes, MMPB and Monsinjon, J and Lopez, M and Lara, P and Santos, A and dei Marcovaldi, MAG and Girondot, M",y,,31.34,23.6,35.5,1.62,,,,-12.575312,-38.004772,Reptile,6. Turtle,6. Sea Turtle,Sea Turtle,Vertebrate,Land,Caretta,caretta,Caretta_caretta,1. Loggerhead,,
240,The effects of nest incubation temperature on embryos and hatchlings of the loggerhead sea turtle: Implications of sex difference for survival rates during early life stages,Offspring phenotype,Climate change,2017,"Kobayashi, S and Wada, M and Fujimoto, R and Kumazawa, Y and Arai, K and Watanabe, G and Saito, T ",y,,29.1,27.2,31,1.74,,,,33.4674023,133.499799,Reptile,6. Turtle,6. Sea Turtle,Sea Turtle,Vertebrate,Land,Caretta,caretta,Caretta_caretta,1. Loggerhead,,
97,Climate change implications for the nest site selection process and subsequent hatching success of a green turtle population,Climate change,Climate change,2017,"Santos, KC and Livesey, M and Fish, M and Lorences, AC ",y,,31,28.12,33.88,,,,,20.395952,-87.314304,Reptile,6. Turtle,6. Sea Turtle,Sea Turtle,Vertebrate,Land,Chelonia,mydas,Chelonia_mydas,2. Green,,
86,"Are thermal barriers ""higher"" in deep sea turtle nests?",Thermal tolerance,Climate change,2017,"Tomillo, PS and Fonseca, L and Paladino, FV and Spotila, JR and Oro, D ",y,Green:,31.1,,,1.34,,,,10.675315,-85.653049,Reptile,6. Turtle,6. Sea Turtle,Sea Turtle,Vertebrate,Land,Chelonia,mydas,Chelonia_mydas,2. Green,,
86,"Are thermal barriers ""higher"" in deep sea turtle nests?",Thermal tolerance,Climate change,2017,"Tomillo, PS and Fonseca, L and Paladino, FV and Spotila, JR and Oro, D ",y,Olive Ridley:,32.4,,,2.17,,,,10.853727,-85.836032,Reptile,6. Turtle,6. Sea Turtle,Sea Turtle,Vertebrate,Land,Lepidochelys,olivacea,Lepidochelys_olivacea,5. Olive Ridley,,
86,"Are thermal barriers ""higher"" in deep sea turtle nests?",Thermal tolerance,Climate change,2017,"Tomillo, PS and Fonseca, L and Paladino, FV and Spotila, JR and Oro, D ",y,Leatherback:,31,,32,,,,,10.330118,-85.845859,Reptile,6. Turtle,6. Sea Turtle,Sea Turtle,Vertebrate,Land,Dermochelys,coriacea,Dermochelys_coriacea,3. Leatherback,,
124,"Embryonic Growth Rate Thermal Reaction Norm of Mediterranean Caretta caretta Embryos from Two Different Thermal Habitats, Turkey and Libya",Embryonic development,General ecology,2017,"Monsinjon, J and Jribi, I and Hamza, A and Ouerghi, A and Kaska, Y and Girondot, M ",n,Libya,29.98,,,,,,,31.212184,16.575964,Reptile,6. Turtle,6. Sea Turtle,Sea Turtle,Vertebrate,Land,Caretta,caretta,Caretta_caretta,1. Loggerhead,,
124,"Embryonic Growth Rate Thermal Reaction Norm of Mediterranean Caretta caretta Embryos from Two Different Thermal Habitats, Turkey and Libya",Embryonic development,General ecology,2017,"Monsinjon, J and Jribi, I and Hamza, A and Ouerghi, A and Kaska, Y and Girondot, M ",n,Turkey,29.18,,,,,,,36.800482,28.605463,Reptile,6. Turtle,6. Sea Turtle,Sea Turtle,Vertebrate,Land,Caretta,caretta,Caretta_caretta,1. Loggerhead,,
90,Balanced primary sex ratios and resilience to climate change in a major sea turtle population,Sex ratio,Species management,2017,"Patricio, AR and Marques, A and Barbosa, C and Broderick, AC and Godley, BJ and Hawkes, LA and Rebelo, R and Regalla, A and Catry, P ",n,sand:,30.6,29.2,32.3,0.6,,,,11.454931,-16.114333,Reptile,6. Turtle,6. Sea Turtle,Sea Turtle,Vertebrate,Land,Chelonia,mydas,Chelonia_mydas,2. Green,,
90,Balanced primary sex ratios and resilience to climate change in a major sea turtle population,Sex ratio,Species management,2017,"Patricio, AR and Marques, A and Barbosa, C and Broderick, AC and Godley, BJ and Hawkes, LA and Rebelo, R and Regalla, A and Catry, P ",n,Forest:,28.3,27.5,29,0.7,,,,11.454931,-16.114333,Reptile,6. Turtle,6. Sea Turtle,Sea Turtle,Vertebrate,Land,Chelonia,mydas,Chelonia_mydas,2. Green,,
90,Balanced primary sex ratios and resilience to climate change in a major sea turtle population,Sex ratio,Species management,2017,"Patricio, AR and Marques, A and Barbosa, C and Broderick, AC and Godley, BJ and Hawkes, LA and Rebelo, R and Regalla, A and Catry, P ",n,border:,29.7,28.5,30.3,0.7,,,,11.454931,-16.114333,Reptile,6. Turtle,6. Sea Turtle,Sea Turtle,Vertebrate,Land,Chelonia,mydas,Chelonia_mydas,2. Green,,
88,"Assessment of hatchery management for the loggerhead turtle (Caretta caretta) nests on Goksu Delta, Turkey",Species management,Species management,2017,"Sari, F and Kaska, Y ",y,Same beach hatcheries,31.1,,,,,,,36.300982,34.021539,Reptile,6. Turtle,6. Sea Turtle,Sea Turtle,Vertebrate,Land,Caretta,caretta,Caretta_caretta,1. Loggerhead,,
164,"Influence of sand grain size and nest microenvironment on incubation success, hatchling morphology and locomotion performance of green turtles (Chelonia mydas) at the Chagar Hutang Turtle Sanctuary, Redang Island, Malaysia",Offspring phenotype,Evolution,2018,"Stewart, TA and Booth, DT and Rusli, MU ",y,Coarse,30.2,,,0.2,,,,5.812602,103.008604,Reptile,6. Turtle,6. Sea Turtle,Sea Turtle,Vertebrate,Land,Chelonia,mydas,Chelonia_mydas,2. Green,,
164,"Influence of sand grain size and nest microenvironment on incubation success, hatchling morphology and locomotion performance of green turtles (Chelonia mydas) at the Chagar Hutang Turtle Sanctuary, Redang Island, Malaysia",Offspring phenotype,Evolution,2018,"Stewart, TA and Booth, DT and Rusli, MU ",y,Fine,31.2,,,0.2,,,,5.812602,103.008604,Reptile,6. Turtle,6. Sea Turtle,Sea Turtle,Vertebrate,Land,Chelonia,mydas,Chelonia_mydas,2. Green,,
164,"Influence of sand grain size and nest microenvironment on incubation success, hatchling morphology and locomotion performance of green turtles (Chelonia mydas) at the Chagar Hutang Turtle Sanctuary, Redang Island, Malaysia",Offspring phenotype,Evolution,2018,"Stewart, TA and Booth, DT and Rusli, MU ",y,Medium,31.9,,,0.2,,,,5.812602,103.008604,Reptile,6. Turtle,6. Sea Turtle,Sea Turtle,Vertebrate,Land,Chelonia,mydas,Chelonia_mydas,2. Green,,
178,"Natural Beach Vegetation Coverage and Type Influence the Nesting Habitat of Hawksbill Turtles (Eretmochelys imbricata) in Campeche, Mexico",Nest site selection,General ecology,2018,"Hernandez-Cortes, JA and Nunez-Lara, E and Cuevas, E and Guzman-Hern and ez, V ",n,saved,31.78,,,0.74,,,,19.178124,-90.908376,Reptile,6. Turtle,6. Sea Turtle,Sea Turtle,Vertebrate,Land,Eretmochelys,imbricata,Eretmochelys_imbricata,4. Hawksbill,,
201,Pivotal temperature and hatchling sex ratio of olive ridley sea turtles Lepidochelys olivacea from the South Atlantic coast of Brazil,Sex ratio,Species management,2018,"Castheloge, VD and dos Santos, MRD and de Cistilhos, JC and Filho, PRD and Gomes, LD and Clemente-Carvalho, RBG and Ferreira, PD ",n,middle third only,30.4,28,32.8,,,,,-10.735533,-36.844363,Reptile,6. Turtle,6. Sea Turtle,Sea Turtle,Vertebrate,Land,Lepidochelys,olivacea,Lepidochelys_olivacea,5. Olive Ridley,,
142,Going back to the roots: finding a strategy for the management of nesting loggerhead sea turtles in New Caledonia,Species management,Species management,2018,"Read, TC and Petit, M and Magnan, M and Booth, D ",y,Hatchery 1,30.91,,,0.37,,,,-21.6,165.45,Reptile,6. Turtle,6. Sea Turtle,Sea Turtle,Vertebrate,Land,Caretta,caretta,Caretta_caretta,1. Loggerhead,,
142,Going back to the roots: finding a strategy for the management of nesting loggerhead sea turtles in New Caledonia,Species management,Species management,2018,"Read, TC and Petit, M and Magnan, M and Booth, D ",n,Hatchery 2,30.01,,,0.43,,,,-21.6,165.45,Reptile,6. Turtle,6. Sea Turtle,Sea Turtle,Vertebrate,Land,Caretta,caretta,Caretta_caretta,1. Loggerhead,,
127,"Endangered Green Turtles (Chelonia mydas) of the Northern Mariana Islands: Nesting Ecology, Poaching, and Climate Concerns",Species management,Species management,2018,"Summers, TM and Martin, SL and Hapdei, JR and Ruak, JK and Jones, TT ",y,,30.9,,,1.5,,,,15.25,145.75,Reptile,6. Turtle,6. Sea Turtle,Sea Turtle,Vertebrate,Land,Chelonia,mydas,Chelonia_mydas,2. Green,,
208,"Relationship Between Metabolic Heating and Nest Parameters in Green Turtles (Chelonia mydas, L. 1758) on Samandag Beach, Turkey",Nest environment,Thermoregulation,2018,"Sonmez, B ",y,,30.97,,,0.97,,,,36.116667,35.916667,Reptile,6. Turtle,6. Sea Turtle,Sea Turtle,Vertebrate,Land,Chelonia,mydas,Chelonia_mydas,2. Green,,
101,Depth of the drying front and temperature affect emergence of leatherback turtle hatchlings from the nest,Nest environment,Thermoregulation,2018,"Swiggs, J and Paladino, FV and Spotila, JR and Tomillo, PS ",y,Dec-13,31.7,,,0.6,,,,10.328299,-85.844169,Reptile,6. Turtle,6. Sea Turtle,Sea Turtle,Vertebrate,Land,Dermochelys,coriacea,Dermochelys_coriacea,3. Leatherback,,
101,Depth of the drying front and temperature affect emergence of leatherback turtle hatchlings from the nest,Nest environment,Thermoregulation,2018,"Swiggs, J and Paladino, FV and Spotila, JR and Tomillo, PS ",y,11-Dec,30.6,,,0.7,,,,10.328299,-85.844169,Reptile,6. Turtle,6. Sea Turtle,Sea Turtle,Vertebrate,Land,Dermochelys,coriacea,Dermochelys_coriacea,3. Leatherback,,
101,Depth of the drying front and temperature affect emergence of leatherback turtle hatchlings from the nest,Nest environment,Thermoregulation,2018,"Swiggs, J and Paladino, FV and Spotila, JR and Tomillo, PS ",y,8-Sep,30.7,,,0.8,,,,10.328299,-85.844169,Reptile,6. Turtle,6. Sea Turtle,Sea Turtle,Vertebrate,Land,Dermochelys,coriacea,Dermochelys_coriacea,3. Leatherback,,
125,Embryonic mortality in green (Chelonia mydas) and loggerhead (Caretta caretta) sea turtle nests increases with cumulative exposure to elevated temperatures,Climate change,Climate change,2019,"Bladow, RA and Milton, SL",y,Loggerhead 17:,30.8,24.7,36.9,,,,,26.337982,-80.070481,Reptile,6. Turtle,6. Sea Turtle,Sea Turtle,Vertebrate,Land,Caretta,caretta,Caretta_caretta,1. Loggerhead,,
125,Embryonic mortality in green (Chelonia mydas) and loggerhead (Caretta caretta) sea turtle nests increases with cumulative exposure to elevated temperatures,Climate change,Climate change,2019,"Bladow, RA and Milton, SL",y,Loggerhead 16:,31.15,28.1,34.2,,,,,26.337982,-80.070481,Reptile,6. Turtle,6. Sea Turtle,Sea Turtle,Vertebrate,Land,Caretta,caretta,Caretta_caretta,1. Loggerhead,,
125,Embryonic mortality in green (Chelonia mydas) and loggerhead (Caretta caretta) sea turtle nests increases with cumulative exposure to elevated temperatures,Climate change,Climate change,2019,"Bladow, RA and Milton, SL",y,Green 17,31.8,27.6,36,,,,,26.337982,-80.070481,Reptile,6. Turtle,6. Sea Turtle,Sea Turtle,Vertebrate,Land,Chelonia,mydas,Chelonia_mydas,2. Green,,
125,Embryonic mortality in green (Chelonia mydas) and loggerhead (Caretta caretta) sea turtle nests increases with cumulative exposure to elevated temperatures,Climate change,Climate change,2019,"Bladow, RA and Milton, SL",y,Green 16:,31.85,29.4,34.3,,,,,26.337982,-80.070481,Reptile,6. Turtle,6. Sea Turtle,Sea Turtle,Vertebrate,Land,Chelonia,mydas,Chelonia_mydas,2. Green,,
175,"Microclimatic effects on the incubation success, hatchling morphology and locomotor performance of marine turtles",Offspring phenotype,Climate change,2019,"Staines, MN and Booth, DT and Limpus, CJ ",y,Sun+Clear,31.9,,,0.2,,,,-24,152,Reptile,6. Turtle,6. Sea Turtle,Sea Turtle,Vertebrate,Land,Caretta,caretta,Caretta_caretta,1. Loggerhead,,
175,"Microclimatic effects on the incubation success, hatchling morphology and locomotor performance of marine turtles",Offspring phenotype,Climate change,2019,"Staines, MN and Booth, DT and Limpus, CJ ",y,Shade+veg,29.4,,,0.3,,,,-24,152,Reptile,6. Turtle,6. Sea Turtle,Sea Turtle,Vertebrate,Land,Caretta,caretta,Caretta_caretta,1. Loggerhead,,
175,"Microclimatic effects on the incubation success, hatchling morphology and locomotor performance of marine turtles",Offspring phenotype,Climate change,2019,"Staines, MN and Booth, DT and Limpus, CJ ",y,Shade+clear,30,,,0.4,,,,-24,152,Reptile,6. Turtle,6. Sea Turtle,Sea Turtle,Vertebrate,Land,Caretta,caretta,Caretta_caretta,1. Loggerhead,,
175,"Microclimatic effects on the incubation success, hatchling morphology and locomotor performance of marine turtles",Offspring phenotype,Climate change,2019,"Staines, MN and Booth, DT and Limpus, CJ ",y,Sun+veg,31.4,,,0.5,,,,-24,152,Reptile,6. Turtle,6. Sea Turtle,Sea Turtle,Vertebrate,Land,Caretta,caretta,Caretta_caretta,1. Loggerhead,,
197,No evidence of fine scale thermal adaptation in green turtles,Climate change,Climate change,2019,"Tilley, D and Ball, S and Ellick, J and Godley, BJ and Weber, N and Weber, SB and Broderick, AC  ",y,Long beach:,31,,,0.6,,,,-7.916667,-14.342039,Reptile,6. Turtle,6. Sea Turtle,Sea Turtle,Vertebrate,Land,Chelonia,mydas,Chelonia_mydas,2. Green,,
197,No evidence of fine scale thermal adaptation in green turtles,Climate change,Climate change,2019,"Tilley, D and Ball, S and Ellick, J and Godley, BJ and Weber, N and Weber, SB and Broderick, AC  ",y,NEB:,33,,,0.9,,,,-7.91444,-14.342039,Reptile,6. Turtle,6. Sea Turtle,Sea Turtle,Vertebrate,Land,Chelonia,mydas,Chelonia_mydas,2. Green,,
159,"Incubation temperatures, sex ratio and hatching success of leatherback turtles (Dermochelys coriacea) in two protected hatcheries on the central Mexican coast of the Eastern Tropical Pacific Ocean",Offspring phenotype,Species management,2019,"Garcia-Grajales, J and Hernando, JFM and Garcia, JLA and Fuentes, ER ",y,Palmarito 16:,30.61,,,0.22,,,,15.87222,-97.10586,Reptile,6. Turtle,6. Sea Turtle,Sea Turtle,Vertebrate,Land,Dermochelys,coriacea,Dermochelys_coriacea,3. Leatherback,,
159,"Incubation temperatures, sex ratio and hatching success of leatherback turtles (Dermochelys coriacea) in two protected hatcheries on the central Mexican coast of the Eastern Tropical Pacific Ocean",Offspring phenotype,Species management,2019,"Garcia-Grajales, J and Hernando, JFM and Garcia, JLA and Fuentes, ER ",y,P 17:,30.52,,,0.39,,,,15.87222,-97.10586,Reptile,6. Turtle,6. Sea Turtle,Sea Turtle,Vertebrate,Land,Dermochelys,coriacea,Dermochelys_coriacea,3. Leatherback,,
159,"Incubation temperatures, sex ratio and hatching success of leatherback turtles (Dermochelys coriacea) in two protected hatcheries on the central Mexican coast of the Eastern Tropical Pacific Ocean",Offspring phenotype,Species management,2019,"Garcia-Grajales, J and Hernando, JFM and Garcia, JLA and Fuentes, ER ",y,San Juan Chacuhua 15:,31.01,,,0.43,,,,15.680115,-96.616595,Reptile,6. Turtle,6. Sea Turtle,Sea Turtle,Vertebrate,Land,Dermochelys,coriacea,Dermochelys_coriacea,3. Leatherback,,
159,"Incubation temperatures, sex ratio and hatching success of leatherback turtles (Dermochelys coriacea) in two protected hatcheries on the central Mexican coast of the Eastern Tropical Pacific Ocean",Offspring phenotype,Species management,2019,"Garcia-Grajales, J and Hernando, JFM and Garcia, JLA and Fuentes, ER ",y,SJC 17:,30.43,,,0.74,,,,15.680115,-96.616595,Reptile,6. Turtle,6. Sea Turtle,Sea Turtle,Vertebrate,Land,Dermochelys,coriacea,Dermochelys_coriacea,3. Leatherback,,
159,"Incubation temperatures, sex ratio and hatching success of leatherback turtles (Dermochelys coriacea) in two protected hatcheries on the central Mexican coast of the Eastern Tropical Pacific Ocean",Offspring phenotype,Species management,2019,"Garcia-Grajales, J and Hernando, JFM and Garcia, JLA and Fuentes, ER ",y,SJC 16:,30.74,,,0.91,,,,15.680115,-96.616595,Reptile,6. Turtle,6. Sea Turtle,Sea Turtle,Vertebrate,Land,Dermochelys,coriacea,Dermochelys_coriacea,3. Leatherback,,
204,Potential limitations of behavioral plasticity and the role of egg relocation in climate change mitigation for a thermally sensitive endangered species,Species management,Species management,2019,"Liles, MJ and Peterson, TR and Seminoff, JA and Gaos, AR and Altamirano, E and Henriquez, AV and Gadea, V and Chavarria, S and Urteaga, J and Wallace, BP and Peterson, MJ",y,,30.9,,,1.1,,,,13.216667,-88.533333,Reptile,6. Turtle,6. Sea Turtle,Sea Turtle,Vertebrate,Land,Eretmochelys,imbricata,Eretmochelys_imbricata,4. Hawksbill,,
230,"Temperature Influence on Emergence Success and Swimming Speed for In-Situ Nesting for Chelonia mydas in Penang Island, Malaysia",Offspring phenotype,Species management,2019,"Salleh, SM and Sah, SAM and Chowdhury, AJK ",y,But only once a week,28.1,,,1.96,,,,5.451118,100.182726,Reptile,6. Turtle,6. Sea Turtle,Sea Turtle,Vertebrate,Land,Chelonia,mydas,Chelonia_mydas,2. Green,,
95,"Characteristics of olive ridley sea turtle (lepidochelys olivacea) nesting beaches and hatcheries in bantul, yogyakarta, Indonesia",Nest environment,Thermoregulation,2019,"Budiantoro, A., Retnaningdyah, C., Hakim, L., Leksono, A.S.",y,,27.65,24.3,31,,,,,-7.988,110.217,Reptile,6. Turtle,6. Sea Turtle,Sea Turtle,Vertebrate,Land,Lepidochelys,olivacea,Lepidochelys_olivacea,5. Olive Ridley,,
150,Impact of heavy rainfall events and shading on the temperature of sea turtle nests,Climate change,Climate change,2020,"Staines, MN and Booth, DT and Hof, CAM and Hays, GC ",n,,31.3,31.1,31.6,0.1,,,,-11.1697,143.0157,Reptile,6. Turtle,6. Sea Turtle,Sea Turtle,Vertebrate,Land,Chelonia,mydas,Chelonia_mydas,2. Green,,
150,Impact of heavy rainfall events and shading on the temperature of sea turtle nests,Climate change,Climate change,2020,"Staines, MN and Booth, DT and Hof, CAM and Hays, GC ",n,,31.3,,,,,,,-11.1697,143.0157,Reptile,6. Turtle,6. Sea Turtle,Sea Turtle,Vertebrate,Land,Eretmochelys,imbricata,Eretmochelys_imbricata,4. Hawksbill,,
